src_ip,dst_ip,packet_count,flow_duration,avg_packet_size
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048510001890556985,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005515121083463611,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004768191341369421,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048652359764017475,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004874726388712782,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004879946077092652,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0049397332915672,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005007819932437065,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004799749676539356,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004759174491249341,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004872116534305881,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004736394718263031,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004887538302464103,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004735682841995669,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004865947760449315,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004814935287414063,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004812562550915704,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004922888842815028,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004822290734781303,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047950041258490355,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004710766853368884,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004811376180555317,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004812799824818885,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004766530348772109,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004832730631701652,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004762733783903997,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005641965439089501,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004817782563780675,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004800936060693155,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00492099085897209,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004891571648747647,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004881132366106584,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004892757923970379,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048970285031202316,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048778107533212186,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004929769004048076,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005070683272182998,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004823477092193065,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005117175879392413,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004985045822897833,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004759649064335257,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005524368225059584,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005396086138979007,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004871167494650971,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004897740264538753,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004871879274476592,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004879234303008797,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004918381125306085,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004781004620102543,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004917669378578786,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004862626097226103,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00490960288026464,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005101283241514253,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004932615953470597,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004735920134141097,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004725241931851945,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00471836036329091,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004786224797702489,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004667814977379772,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004912449887099594,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0048320188240102615,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004832967900819523,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047760216978820335,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00490011279894169,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.010984192943314307,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004821578919658672,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005800794560624239,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004809240710359777,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00481873165410133,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00480757978594382,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004722394391984012,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004800698783974996,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004743276162720962,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.00481327437245635,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004787173917974772,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004864998714939973,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004678968404276234,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.0047202587317618575,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004901773569674544,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.005390157733486488,4.709530201312334
192.168.42.11,5.35.226.136,1.0986122886681098,0.004729275932784754,4.709530201312334
