flow_id,iat,packet_length,direction,tcp_flags
269,0,131,fwd,NONE
269,0.04027295112609863,159,bwd,NONE
270,0,131,fwd,NONE
270,0.009742021560668945,194,bwd,NONE
271,0,133,fwd,NONE
271,0.051219940185546875,149,bwd,NONE
272,0,133,fwd,NONE
272,0.025326013565063477,161,bwd,NONE
273,0,133,fwd,NONE
273,0.02437591552734375,196,bwd,NONE
274,0,136,fwd,NONE
274,0.03345084190368652,152,bwd,NONE
275,0,136,fwd,NONE
275,0.032099008560180664,164,bwd,NONE
276,0,136,fwd,NONE
276,0.046878814697265625,199,bwd,NONE
277,0,96,fwd,NONE
277,0.02467203140258789,132,bwd,NONE
278,0,103,fwd,NONE
278,0.027926921844482422,144,bwd,NONE
279,0,101,fwd,NONE
279,0.012384891510009766,159,bwd,NONE
280,0,98,fwd,NONE
280,0.014107942581176758,132,bwd,NONE
281,0,86,fwd,NONE
281,0.01025390625,149,bwd,NONE
282,0,86,fwd,NONE
282,0.008905887603759766,122,bwd,NONE
283,0,86,fwd,NONE
283,0.015261173248291016,107,bwd,NONE
284,0,86,fwd,NONE
284,0.03194904327392578,193,bwd,NONE
285,0,86,fwd,NONE
285,0.02541208267211914,114,bwd,NONE
286,0,86,fwd,NONE
286,0.013815879821777344,510,bwd,NONE
287,0,86,fwd,NONE
287,0.012884140014648438,134,bwd,NONE
288,0,88,fwd,NONE
288,0.07936692237854004,275,bwd,NONE
289,0,88,fwd,NONE
289,0.12728309631347656,126,bwd,NONE
290,0,84,fwd,NONE
290,1.5321900844573975,117,bwd,NONE
291,0,91,fwd,NONE
291,0.20448899269104004,1247,bwd,NONE
292,0,100,fwd,NONE
292,0.0771939754486084,147,bwd,NONE
293,0,155,fwd,NONE
293,0.07035994529724121,155,bwd,NONE
294,0,169,fwd,PA
294,0.05876588821411133,1381,bwd,PA
295,0,95,fwd,NONE
295,0.0041658878326416016,124,bwd,NONE
296,0,147,fwd,NONE
296,0.0044939517974853516,176,bwd,NONE
297,0,102,fwd,NONE
297,0.0156400203704834,118,bwd,NONE
298,0,102,fwd,NONE
298,0.0374910831451416,130,bwd,NONE
299,0,102,fwd,NONE
299,0.04617500305175781,165,bwd,NONE
300,0,102,fwd,NONE
300,0.030647993087768555,118,bwd,NONE
301,0,102,fwd,NONE
301,0.03143811225891113,130,bwd,NONE
302,0,102,fwd,NONE
302,0.04108285903930664,165,bwd,NONE
303,0,102,fwd,NONE
303,0.034134864807128906,118,bwd,NONE
304,0,102,fwd,NONE
304,0.03486299514770508,130,bwd,NONE
305,0,102,fwd,NONE
305,0.015604019165039062,165,bwd,NONE
306,0,103,fwd,NONE
306,0.042523860931396484,119,bwd,NONE
307,0,103,fwd,NONE
307,0.041890859603881836,131,bwd,NONE
308,0,103,fwd,NONE
308,0.030652999877929688,166,bwd,NONE
309,0,103,fwd,NONE
309,0.047904014587402344,119,bwd,NONE
310,0,103,fwd,NONE
310,0.009382009506225586,131,bwd,NONE
311,0,103,fwd,NONE
311,0.020781993865966797,166,bwd,NONE
312,0,103,fwd,NONE
312,0.04500603675842285,119,bwd,NONE
313,0,103,fwd,NONE
313,0.030862808227539062,131,bwd,NONE
314,0,103,fwd,NONE
314,0.04675889015197754,166,bwd,NONE
315,0,111,fwd,NONE
315,0.0367588996887207,340,bwd,NONE
316,0,113,fwd,NONE
316,0.0729990005493164,113,bwd,NONE
317,0,113,fwd,NONE
317,0.03635597229003906,217,bwd,NONE
318,0,99,fwd,NONE
318,0.020627975463867188,355,bwd,NONE
319,0,99,fwd,NONE
319,0.10074090957641602,162,bwd,NONE
320,0,99,fwd,NONE
320,0.12011480331420898,162,bwd,NONE
321,0,102,fwd,NONE
321,0.02215886116027832,165,bwd,NONE
322,0,102,fwd,NONE
322,5.000193119049072,102,fwd,NONE
322,0.007451057434082031,550,bwd,NONE
323,0,102,fwd,NONE
323,0.03238081932067871,165,bwd,NONE
324,0,102,fwd,NONE
324,0.01656484603881836,358,bwd,NONE
325,0,102,fwd,NONE
325,0.0326230525970459,550,bwd,NONE
326,0,102,fwd,NONE
326,0.05762195587158203,165,bwd,NONE
327,0,99,fwd,NONE
327,0.020071983337402344,99,bwd,NONE
328,0,113,fwd,PA
328,0.04080700874328613,625,bwd,PA
329,0,113,fwd,PA
329,0.3903031349182129,176,bwd,PA
330,0,113,fwd,PA
330,0.04088401794433594,176,bwd,PA
331,0,102,fwd,NONE
331,0.23214101791381836,165,bwd,NONE
332,0,102,fwd,NONE
332,0.07221603393554688,102,bwd,NONE
333,0,102,fwd,NONE
333,0.050657033920288086,165,bwd,NONE
334,0,107,fwd,NONE
334,0.022223949432373047,170,bwd,NONE
335,0,107,fwd,NONE
335,0.06253814697265625,107,bwd,NONE
336,0,121,fwd,PA
336,0.13457393646240234,1017,bwd,PA
337,0,107,fwd,NONE
337,0.6779341697692871,170,bwd,NONE
338,0,102,fwd,NONE
338,0.046028852462768555,102,bwd,NONE
339,0,116,fwd,PA
339,0.3249330520629883,628,bwd,PA
340,0,116,fwd,PA
340,0.06447005271911621,1012,bwd,PA
341,0,116,fwd,PA
341,0.026897907257080078,179,bwd,PA
342,0,107,fwd,NONE
342,0.06405997276306152,107,bwd,NONE
343,0,121,fwd,PA
343,0.03942608833312988,633,bwd,PA
344,0,121,fwd,PA
344,0.04771995544433594,1017,bwd,PA
345,0,121,fwd,PA
345,0.2487189769744873,184,bwd,PA
346,0,99,fwd,NONE
346,0.0977931022644043,99,bwd,NONE
347,0,113,fwd,PA
347,0.7376189231872559,1137,bwd,PA
348,0,113,fwd,PA
348,0.0621638298034668,176,bwd,PA
349,0,102,fwd,NONE
349,0.01813483238220215,165,bwd,NONE
350,0,102,fwd,NONE
350,0.041825056076049805,102,bwd,NONE
351,0,116,fwd,PA
351,0.05608415603637695,488,bwd,PA
352,0,102,fwd,NONE
352,0.04296422004699707,165,bwd,NONE
353,0,102,fwd,NONE
353,0.05013704299926758,102,bwd,NONE
354,0,116,fwd,PA
354,0.0927281379699707,1140,bwd,PA
355,0,116,fwd,PA
355,0.05585980415344238,468,bwd,PA
356,0,116,fwd,PA
356,0.010851860046386719,179,bwd,PA
357,0,104,fwd,NONE
357,0.01724696159362793,136,bwd,NONE
358,0,104,fwd,NONE
358,0.03620195388793945,160,bwd,NONE
359,0,104,fwd,NONE
359,0.047142982482910156,167,bwd,NONE
360,0,115,fwd,NONE
360,0.762861967086792,171,bwd,NONE
361,0,115,fwd,NONE
361,0.025933027267456055,147,bwd,NONE
362,0,115,fwd,NONE
362,0.023740053176879883,391,bwd,NONE
363,0,115,fwd,NONE
363,0.017640113830566406,161,bwd,NONE
364,0,115,fwd,NONE
364,5.000110864639282,115,fwd,NONE
364,5.000165939331055,115,fwd,NONE
365,0,115,fwd,NONE
365,0.10976982116699219,435,bwd,NONE
366,0,115,fwd,NONE
