src_ip,dst_ip,packet_count,flow_duration,avg_packet_size,iat_mean,total_bytes
193.24.227.230,9.9.9.9,1.0986122886681098,0.03613136899305139,4.5217885770490405,0.03613136899305139,5.209486152841421
193.24.227.230,9.9.9.9,1.0986122886681098,0.024133370490749217,4.584967478670572,0.024133370490749217,5.272999558563747
193.24.227.230,9.9.9.9,1.0986122886681098,0.017799758077726862,4.749270529961848,0.017799758077726862,5.438079308923196
193.24.227.230,9.9.9.9,1.0986122886681098,0.010518351660338867,4.5217885770490405,0.010518351660338867,5.209486152841421
193.24.227.230,9.9.9.9,1.0986122886681098,0.07739996170370478,4.584967478670572,0.07739996170370478,5.272999558563747
193.24.227.230,9.9.9.9,1.0986122886681098,0.029704361235694157,4.749270529961848,0.029704361235694157,5.438079308923196
193.24.227.230,9.9.9.9,1.0986122886681098,0.02613845361873768,4.5217885770490405,0.02613845361873768,5.209486152841421
193.24.227.230,9.9.9.9,1.0986122886681098,0.030398210999369204,4.584967478670572,0.030398210999369204,5.272999558563747
193.24.227.230,9.9.9.9,1.0986122886681098,0.04147005413757214,4.749270529961848,0.04147005413757214,5.438079308923196
193.24.227.230,9.9.9.9,1.0986122886681098,0.024463332306131482,4.5217885770490405,0.024463332306131482,5.209486152841421
193.24.227.230,9.9.9.9,1.0986122886681098,0.07289917491232048,5.3612921657094255,0.07289917491232048,6.052089168924417
193.24.227.230,9.9.9.9,1.0986122886681098,0.1409664536755082,4.983606621708336,0.1409664536755082,5.673323267171493
193.24.227.230,9.9.9.9,1.0986122886681098,0.049838157037380246,5.337538079701318,0.049838157037380246,6.028278520230698
193.24.227.230,9.9.9.9,1.0986122886681098,0.024011410642386852,4.7140245909001735,0.024011410642386852,5.402677381872279
193.24.227.230,9.9.9.9,1.0986122886681098,0.022863701160755246,4.7140245909001735,0.022863701160755246,5.402677381872279
193.24.227.230,9.9.9.9,1.0986122886681098,0.019649728525190948,4.740574822994295,0.019649728525190948,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.03229683628563802,5.726847747587197,0.03229683628563802,6.418364935936212
193.24.227.230,9.9.9.9,1.0986122886681098,0.04720621974384902,4.740574822994295,0.04720621974384902,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.028488327271258027,5.351858133476067,0.028488327271258027,6.042632833682381
193.24.227.230,9.9.9.9,1.0986122886681098,0.04218367687317753,5.726847747587197,0.04218367687317753,6.418364935936212
193.24.227.230,9.9.9.9,1.0986122886681098,0.04493302422309614,4.740574822994295,0.04493302422309614,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.023708774258155485,4.382026634673881,0.023708774258155485,5.0689042022202315
193.24.227.230,9.9.9.9,1.0986122886681098,0.029086686838800637,4.740574822994295,0.029086686838800637,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.0583397024406009,4.418840607796598,0.0583397024406009,5.10594547390058
193.24.227.230,9.9.9.9,1.0986122886681098,0.029184873488922382,4.740574822994295,0.029184873488922382,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.026873542049352665,4.783316371371566,0.026873542049352665,5.472270673671475
193.24.227.230,9.9.9.9,1.0986122886681098,0.033312945533274116,4.477336814478207,0.033312945533274116,5.1647859739235145
193.24.227.230,9.9.9.9,1.0986122886681098,0.0730097753676239,6.309918278226516,0.0730097753676239,7.002155954403621
193.24.227.230,9.9.9.9,1.0986122886681098,0.030283720781970624,4.783316371371566,0.030283720781970624,5.472270673671475
193.24.227.230,9.9.9.9,1.0986122886681098,0.3945195490049708,4.418840607796598,0.3945195490049708,5.10594547390058
193.24.227.230,9.9.9.9,1.0986122886681098,0.024975511458146363,5.8664680569332965,0.024975511458146363,6.558197802812269
193.24.227.230,9.9.9.9,1.0986122886681098,0.07590872616097805,6.300785794663244,0.07590872616097805,6.9930151229329605
193.24.227.230,9.9.9.9,1.0986122886681098,0.044970406148073606,4.855928904335275,0.044970406148073606,5.545177444479562
193.24.227.230,9.9.9.9,1.0986122886681098,0.027994636993696996,4.477336814478207,0.027994636993696996,5.1647859739235145
193.24.227.230,9.9.9.9,1.0986122886681098,0.05413952222769767,5.8805329864007,0.05413952222769767,6.5722825426940075
193.24.227.230,9.9.9.9,1.0986122886681098,0.05932139045395082,6.309918278226516,0.05932139045395082,7.002155954403621
193.24.227.230,9.9.9.9,1.0986122886681098,0.03878592655791244,4.894101477840304,0.03878592655791244,5.583496308781699
193.24.227.230,9.9.9.9,1.0986122886681098,0.06974135279986868,4.382026634673881,0.06974135279986868,5.0689042022202315
193.24.227.230,9.9.9.9,1.0986122886681098,0.06859555542545036,6.406879986069314,0.06859555542545036,7.099201743553092
193.24.227.230,9.9.9.9,1.0986122886681098,0.05414720123090889,4.832305758571839,0.05414720123090889,5.521460917862246
193.24.227.230,9.9.9.9,1.0986122886681098,0.028698245612404284,4.832305758571839,0.028698245612404284,5.521460917862246
193.24.227.230,9.9.9.9,1.0986122886681098,0.6056724272544804,4.740574822994295,0.6056724272544804,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.18845099221035977,4.418840607796598,0.18845099221035977,5.10594547390058
193.24.227.230,9.9.9.9,1.0986122886681098,0.0025069258346944656,4.740574822994295,0.0025069258346944656,5.429345628954441
193.24.227.230,9.9.9.9,1.0986122886681098,0.06717739954307315,4.418840607796598,0.06717739954307315,5.10594547390058
193.24.227.230,9.9.9.9,1.0986122886681098,0.05033093170771318,4.855928904335275,0.05033093170771318,5.545177444479562
193.24.227.230,9.9.9.9,1.0986122886681098,0.033204554373919934,4.61512051684126,0.033204554373919934,5.303304908059076
193.24.227.230,9.9.9.9,1.0986122886681098,0.18925594291753273,4.727387818712341,0.18925594291753273,5.41610040220442
193.24.227.230,9.9.9.9,1.0986122886681098,0.6407495743000369,4.757891273005756,0.6407495743000369,5.44673737166631
193.24.227.230,9.9.9.9,1.0986122886681098,0.04498294245635663,4.820281565605037,0.04498294245635663,5.5093883366279774
193.24.227.230,9.9.9.9,1.0986122886681098,0.09053619626992097,4.718498871295094,0.09053619626992097,5.407171771460119
193.24.227.230,9.9.9.9,1.0986122886681098,0.027148074820322377,5.455321115357702,0.027148074820322377,6.1463292576688975
193.24.227.230,9.9.9.9,1.0986122886681098,0.10559528271458338,4.77912349311153,0.10559528271458338,5.4680601411351315
193.24.227.230,9.9.9.9,1.0986122886681098,0.17645202308194477,4.564348191467836,0.17645202308194477,5.25227342804663
193.24.227.230,9.9.9.9,1.0986122886681098,0.039586948717802585,5.545177444479562,0.039586948717802585,6.236369590203704
193.24.227.230,9.9.9.9,1.0986122886681098,0.03294252210923693,4.757891273005756,0.03294252210923693,5.44673737166631
193.24.227.230,9.9.9.9,1.0986122886681098,0.04908140113989623,4.700480365792417,0.04908140113989623,5.389071729816501
193.24.227.230,9.9.9.9,1.0986122886681098,0.15455202804389984,4.8283137373023015,0.15455202804389984,5.517452896464707
193.24.227.230,9.9.9.9,1.0986122886681098,0.044738342099178624,5.096812990337308,0.044738342099178624,5.786897381366708
193.24.227.230,9.9.9.9,1.0986122886681098,0.10667612573147739,4.990432586778736,0.10667612573147739,5.680172609017068
193.24.227.230,9.9.9.9,1.0986122886681098,0.035549636146591575,5.030437921392435,0.035549636146591575,5.720311776607412
193.24.227.230,9.9.9.9,1.0986122886681098,0.0377446018475024,5.1387352967235715,0.0377446018475024,5.8289456176102075
193.24.227.230,9.9.9.9,1.0986122886681098,0.09054447192772692,5.786897381366708,0.09054447192772692,6.478509642208569
193.24.227.230,9.9.9.9,1.0986122886681098,0.06602464160742601,5.805134968916488,0.06602464160742601,6.4967749901858625
